ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
55DB90C31DD2EEE9,classic_bike,2022-04-08T19:59:43Z,2022-04-08T20:05:39Z,W 20 St & 7 Ave,6182.02,W 16 St & The High Line,6233.05,40.74238787,-73.99726235,40.74334935,-74.00681753,member
E5BA1E63E8916977,classic_bike,2022-04-13T18:50:17Z,2022-04-13T19:13:59Z,6 Ave & W 34 St,6364.1,Division St & Bowery,5270.08,40.74964,-73.98805,40.714193,-73.996732,member
E8B8678C57813D94,classic_bike,2022-04-29T21:21:28Z,2022-04-29T21:28:13Z,Carroll St & Smith St,4225.14,Henry St & Atlantic Ave,4531.05,40.680611,-73.99475825,40.69089272,-73.99612349,casual
FF84B028B97EF316,classic_bike,2022-04-04T19:36:03Z,2022-04-04T19:38:11Z,W 49 St & 8 Ave,6747.06,9 Ave & W 45 St,6717.06,40.76227205,-73.98788205,40.76019252,-73.9912551,member
1C641FA043CE9C10,classic_bike,2022-04-24T16:36:33Z,2022-04-24T16:56:07Z,10 Ave & W 14 St,6157.04,Washington St & Barrow St,5847.08,40.741981599940225,-74.00831580162048,40.73191132323174,-74.008769094944,member
CF7C76B46AC902F3,classic_bike,2022-04-12T16:26:48Z,2022-04-12T16:42:28Z,W 34 St & 11 Ave,6578.01,Pier 40 - Hudson River Park,5696.03,40.75594159,-74.0021163,40.7277140777778,-74.01129573583603,member
17C98A35C81E76AC,electric_bike,2022-04-09T00:10:36Z,2022-04-09T00:21:09Z,50 St & 7 Ave,3038.08,6 Ave & 55 St,3000.08,40.642501,-74.006055,40.640831,-74.010996,casual
501C0A14E09A895E,electric_bike,2022-04-22T00:33:50Z,2022-04-22T00:44:04Z,St. Nicholas Ave & W 126 St,7756.1,Pleasant Ave & E 120 St,7579.01,40.8114323,-73.9518776,40.7974772,-73.9311847,casual
361A6255A5B7A216,docked_bike,2022-04-24T10:49:44Z,2022-04-24T11:09:28Z,8 Ave & W 38 St,6526.05,FDR Drive & E 35 St,6230.04,40.75461,-73.99177,40.744219,-73.971212,casual
CEB6B92A84BB63FF,electric_bike,2022-04-16T10:32:40Z,2022-04-16T10:36:15Z,Front St & Washington St,4936.01,Cadman Plaza E & Tillary St,4677.01,40.70255088,-73.98940236,40.69597683,-73.99014892,casual
84CBEE1537349AA8,electric_bike,2022-04-02T20:31:52Z,2022-04-02T20:41:29Z,Bleecker St & Crosby St,5679.08,Murray St & West St,5329.06,40.72615604980408,-73.99510189890862,40.7149787,-74.013012,member
146C01D5A48EBA9C,classic_bike,2022-04-12T14:20:01Z,2022-04-12T14:24:26Z,44 Dr & Jackson Ave,6352.01,31 St & Thomson Ave,6227.02,40.74718234,-73.9432635,40.74469738,-73.93540375,member
7F44A543E0A46AEE,classic_bike,2022-04-09T23:02:57Z,2022-04-09T23:13:58Z,3 Ave & E 72 St,7028.04,E 58 St & 3 Ave,6762.02,40.7699426,-73.96060712,40.76095756,-73.96724467,member
DB1384131E5CF25E,classic_bike,2022-04-06T19:41:49Z,2022-04-06T19:48:44Z,Grand Army Plaza & Central Park S,6839.1,Broadway & W 61 St,7014.12,40.7643971,-73.97371465,40.77003010255044,-73.9819684624672,member
82F81AF078943212,classic_bike,2022-04-22T23:57:21Z,2022-04-23T00:25:32Z,Berry St & N 8 St,5379.09,Central Ave & Covert St,4550.05,40.7190095,-73.95852515,40.68929,-73.90951,member
B58FA1ECDB781021,classic_bike,2022-04-30T12:33:27Z,2022-04-30T12:36:40Z,W 13 St & 7 Ave,6030.04,W 15 St & 6 Ave,5989.02,40.73781509,-73.99994661,40.738046142482766,-73.99642959237099,member
1326CCD3E72F796B,classic_bike,2022-04-30T17:54:36Z,2022-04-30T17:54:52Z,Dyckman St & Staff St,8655.02,Dyckman St & Staff St,8655.02,40.868846,-73.931537,40.868846,-73.931537,member
C3D37544174B4C90,classic_bike,2022-04-27T07:46:07Z,2022-04-27T07:54:28Z,Lexington Ave & E 26 St,6089.08,E 41 St & Madison Ave (SW corner),6474.12,40.741459,-73.983293,40.752165280621966,-73.97992193698882,member
B85025DEC17B9DC2,classic_bike,2022-04-10T19:14:41Z,2022-04-10T19:16:34Z,E 30 St & Park Ave S,6206.08,E 27 St & Park Ave S,6131.13,40.74444921,-73.98303529,40.74275179648995,-73.9847157150507,member
429A77D0FA2F8104,electric_bike,2022-04-14T14:56:11Z,2022-04-14T15:00:47Z,Broadway & E 21 St,6098.1,University Pl & E 8 St,5755.14,40.739888408589955,-73.98958593606949,40.73143724085228,-73.99490341544151,member
47BE81626AD04377,classic_bike,2022-04-02T14:49:20Z,2022-04-02T14:58:29Z,E 54 St & 1 Ave,6608.09,W 37 St & 5 Ave,6398.06,40.756265,-73.964179,40.75038009,-73.98338988,member
118BC0E8C0C9CAE4,classic_bike,2022-04-04T22:41:38Z,2022-04-04T22:53:59Z,W 20 St & 7 Ave,6182.02,Washington Square E,5755.09,40.74238787,-73.99726235,40.73049393,-73.9957214,casual
C4194A57469A7F38,classic_bike,2022-04-03T18:30:37Z,2022-04-03T18:37:45Z,Vernon Blvd & 47 Rd,6212.08,Queens Plaza North & Crescent St,6429.01,40.7449067,-73.9534573,40.75110165,-73.94073717,casual
C1EEB92794E23C13,electric_bike,2022-04-12T07:42:22Z,2022-04-12T07:51:29Z,Huron St & Franklin St,5869.04,Graham Ave & Grand St,5178.06,40.73266,-73.95826,40.711863,-73.944024,member
DF3CABAE92B0EC21,electric_bike,2022-04-19T07:55:32Z,2022-04-19T07:59:56Z,Broadway & W 29 St,6289.06,E 16 St & Irving Pl,5938.11,40.7462009,-73.98855723,40.735367055605394,-73.98797392845154,member
CBDAAD5D187B1BD0,classic_bike,2022-04-15T13:54:49Z,2022-04-15T14:10:51Z,Fulton St & Waverly Ave,4345.11,Pierrepont St & Monroe Pl,4718.08,40.683238654603414,-73.96599590778351,40.69535693320225,-73.99344027042389,member
ACBF23A26411C8E5,classic_bike,2022-04-28T01:57:52Z,2022-04-28T02:00:34Z,E 25 St & 1 Ave,6004.07,E 20 St & FDR Dr,5886.13,40.7381765,-73.97738662,40.733208626522426,-73.9756813647,member
E99932963DF52A6D,electric_bike,2022-04-01T07:46:18Z,2022-04-01T08:10:28Z,46 St & 25 Ave,6907.03,Milton St & Franklin St,5752.07,40.765753,-73.90676,40.72906,-73.95779,casual
26242F0702B3E1F0,classic_bike,2022-04-22T17:20:05Z,2022-04-22T17:30:12Z,3 Ave & 14 St,3850.03,President St & 4 Ave,4101.17,40.6685455,-73.99333264,40.676757,-73.983262,casual
FAD93AC8677B3624,electric_bike,2022-04-19T20:24:33Z,2022-04-19T20:40:49Z,30 Ave & 41 St,6812.06,Jackson Ave & 46 Rd,6203.02,40.763422,-73.914142,40.74524768,-73.94733276,member
31123775BA329CDC,classic_bike,2022-04-21T12:40:40Z,2022-04-21T13:05:25Z,Central Park West & W 76 St,7253.04,W 36 St & 9 Ave,6569.07,40.77896784,-73.97374737,40.75462324029105,-73.99516761302948,casual
54335BC5C230F9EB,electric_bike,2022-04-26T08:34:50Z,2022-04-26T08:45:04Z,W 50 St & 10 Ave,6890.06,E 44 St & 2 Ave,6422.09,40.764734200065185,-73.99194359779358,40.75118387463277,-73.97138714790344,member
405EED29C9620713,classic_bike,2022-04-14T23:27:18Z,2022-04-14T23:30:52Z,E 66 St & Madison Ave,6969.08,E 68 St & 3 Ave,6896.16,40.76800889305947,-73.96845281124115,40.76712840349542,-73.96224617958069,member
0270B7F47BD11D6A,classic_bike,2022-04-13T20:53:48Z,2022-04-13T21:02:09Z,S 3 St & Bedford Ave,5235.05,Leonard St & Boerum St,5036.06,40.71260486,-73.96264403,40.70583339,-73.94644578,casual
B9B31FE005D172D0,classic_bike,2022-04-02T15:19:49Z,2022-04-02T15:33:46Z,Morton St & Washington St,5772.05,5 Ave & E 29 St,6248.06,40.73115,-74.00887,40.7451677,-73.98683077,member
8CC44ECB80E81560,classic_bike,2022-04-27T08:35:55Z,2022-04-27T08:41:17Z,Carroll St & 6 Ave,4019.06,7 Ave & Park Pl,4125.07,40.6740886,-73.9787282,40.6776147,-73.97324283,member
E7814F0FBBE8E54A,electric_bike,2022-04-15T12:20:49Z,2022-04-15T13:12:52Z,W 51 St & 6 Ave,6740.1,5 Ave & E 78 St,7161.08,40.7606597,-73.98042047,40.77632142182271,-73.96427392959595,casual
112DE3997FA48CF8,classic_bike,2022-04-12T15:51:14Z,2022-04-12T15:55:14Z,1 Ave & E 68 St,6822.09,E 78 St & 2 Ave,7057.07,40.76500525,-73.95818491,40.7727966,-73.95577801,member
7AE458FB01DD7C9C,classic_bike,2022-04-18T16:26:52Z,2022-04-18T16:35:49Z,E 11 St & 3 Ave,5788.16,E 6 St & Avenue D,5506.14,40.73127,-73.98849,40.72228087,-73.97668709,member
F42ABCE4B4FBBD21,electric_bike,2022-04-10T08:00:29Z,2022-04-10T08:14:32Z,E 81 St & Park Ave,7188.1,Central Park West & W 68 St,7079.06,40.77677702,-73.9590097,40.7734066,-73.97782542,member
D3C968C02329F4AD,electric_bike,2022-04-29T07:50:16Z,2022-04-29T07:59:49Z,DeKalb Ave & S Portland Ave,4546.04,Union St & 4 Ave,4175.15,40.68981035,-73.97493121,40.6772744,-73.98282002,casual
94937670BE9CAE77,electric_bike,2022-04-14T10:16:09Z,2022-04-14T10:26:36Z,Bushwick Ave & Furman Ave,4317.05,Lewis Ave & Kosciuszko St,4617.01,40.68281,-73.90623,40.69237074,-73.93705428,member
E70030127825D211,classic_bike,2022-04-22T16:04:35Z,2022-04-22T16:07:06Z,E 102 St & Park Ave,7488.24,Madison Ave & E 99 St,7443.01,40.7904828,-73.95033068,40.78948541553215,-73.95242929458618,member
20AE57DB4AED3330,classic_bike,2022-04-30T16:33:36Z,2022-04-30T16:47:54Z,Pearl St & Peck Slip,5096.11,Allen St & Stanton St,5484.09,40.708485,-74.002751,40.722055,-73.989111,member
ADA4072A30A41A91,electric_bike,2022-04-17T02:32:43Z,2022-04-17T02:35:57Z,E 75 St & 3 Ave,6991.12,5 Ave & E 78 St,7161.08,40.77112927,-73.95772297,40.77632142182271,-73.96427392959595,casual
CB292265415BA003,electric_bike,2022-04-13T11:21:25Z,2022-04-13T11:27:18Z,Commerce St & Van Brunt St,4243.01,Kane St & Clinton St,4455.11,40.6812117,-74.00860912,40.6861758,-73.99645295,member
BB6D5C0911BD4E76,classic_bike,2022-04-26T13:05:05Z,2022-04-26T13:06:17Z,E 11 St & Avenue B,5659.11,Ave A & E 11 St,5703.13,40.72746420692392,-73.97950418293476,40.72854745023944,-73.98175925016403,member
AC06DA15FFABD89D,classic_bike,2022-04-03T02:16:06Z,2022-04-03T02:22:42Z,St Marks Pl & 1 Ave,5626.13,LaGuardia Pl & W 3 St,5721.14,40.72779126,-73.98564945,40.72917025,-73.99810231,member
055FA263DF3D8EF7,classic_bike,2022-04-08T08:13:07Z,2022-04-08T08:16:26Z,W 29 St & 9 Ave,6416.06,8 Ave & W 33 St,6450.12,40.7500727,-73.99839279,40.751551,-73.993934,member
E1A9990FBB78AF58,electric_bike,2022-04-10T15:25:56Z,2022-04-10T15:37:31Z,Devoe St & Morgan Ave,5282.02,S 4 St & Wythe Ave,5204.05,40.713811,-73.93515,40.71285887,-73.96590294,casual
F56A667A103ECFA9,classic_bike,2022-04-05T07:46:05Z,2022-04-05T07:52:40Z,W 43 St & 10 Ave,6756.01,8 Ave & W 33 St,6450.12,40.76009437,-73.99461843,40.751551,-73.993934,member
14BE96121801E37F,electric_bike,2022-04-04T08:07:47Z,2022-04-04T08:16:00Z,E 40 St & Park Ave,6432.11,Broadway & W 25 St,6173.08,40.750756,-73.978326,40.74286877312112,-73.98918628692627,member
A67DF6B671D8F81B,classic_bike,2022-04-05T11:34:24Z,2022-04-05T11:56:40Z,Washington St & Laight St,5509.02,Broadway & E 21 St,6098.1,40.72231,-74.0106,40.739888408589955,-73.98958593606949,casual
C14722D530B4DF68,electric_bike,2022-04-15T17:22:37Z,2022-04-15T17:27:05Z,Stanton St & Norfolk St,5445.07,E 5 St & Cooper Sq,5712.12,40.720747,-73.986274,40.72769,-73.990993,member
674F20A805E5A746,classic_bike,2022-04-24T13:09:33Z,2022-04-24T13:23:42Z,W 39 St & 9 Ave,6644.04,Hudson St & W 13 St,6115.06,40.75645824,-73.99372222,40.74005708567285,-74.0052741765976,casual
CB8B330ABDCB5426,classic_bike,2022-04-09T03:07:14Z,2022-04-09T03:09:25Z,10 Ave & W 28 St,6459.04,W 26 St & 8 Ave,6297.02,40.75066386,-74.00176802,40.74734825,-73.99723551,member
69EDAE7A8E68F52B,classic_bike,2022-04-04T18:06:57Z,2022-04-04T18:16:46Z,Flushing Ave & Vanderbilt Ave,4762.05,Hanson Pl & Ashland Pl,4395.07,40.69795031569544,-73.97077560424805,40.68506807308177,-73.97790759801863,member
110090C85DD7401F,electric_bike,2022-04-26T15:32:03Z,2022-04-26T15:50:07Z,Avenue C & E 18 St,5769.04,W 41 St & 8 Ave,6602.03,40.730563,-73.973984,40.75640548,-73.9900262,casual
A4835B94A84AF578,electric_bike,2022-04-02T18:16:11Z,2022-04-02T18:25:39Z,Greenwich St & W Houston St,5730.08,Park Pl & Church St,5288.08,40.728846,-74.008591,40.71334184275907,-74.00935515761375,member
D74A1C70C03B46B6,classic_bike,2022-04-30T00:28:15Z,2022-04-30T00:55:49Z,Amsterdam Ave & W 79 St,7311.02,6 Ave & W 34 St,6364.1,40.7829391,-73.9786517,40.74964,-73.98805,member
42E8205FB8034C79,classic_bike,2022-04-22T23:12:32Z,2022-04-22T23:49:41Z,W 42 St & 8 Ave,6602.05,6 Ave & W 33 St,6364.07,40.7575699,-73.99098507,40.74901271,-73.98848395,casual
F82B71435CF18C51,electric_bike,2022-04-14T15:10:26Z,2022-04-14T15:11:37Z,Calyer St & Jewel St,5743.02,Calyer St & Jewel St,5743.02,40.72984,-73.94839,40.72984,-73.94839,casual
969B1DF1A44219FF,electric_bike,2022-04-04T12:53:23Z,2022-04-04T13:38:10Z,Henry St & Middagh St,4861.05,Water St & Main St,4936.14,40.7003,-73.991581,40.703212,-73.990409,casual
E6941F673002209B,classic_bike,2022-04-29T15:42:02Z,2022-04-29T16:13:05Z,W 4 St & 7 Ave S,5880.02,Pearl St & Peck Slip,5096.11,40.73401143,-74.00293877,40.708485,-74.002751,member
8F88CBFF78728DEF,classic_bike,2022-04-27T08:57:58Z,2022-04-27T09:01:53Z,E 20 St & 2 Ave,5971.08,E 16 St & Irving Pl,5938.11,40.73587678,-73.98205027,40.735367055605394,-73.98797392845154,member
E9A749084E4D61CA,electric_bike,2022-04-30T15:29:16Z,2022-04-30T15:34:25Z,Carroll St & 6 Ave,4019.06,10 St & 7 Ave,3762.08,40.6740886,-73.9787282,40.6662078,-73.98199886,member
7907D869EFEDA4D7,classic_bike,2022-04-28T09:38:27Z,2022-04-28T09:59:07Z,W 46 St & 11 Ave,6795.01,4 Ave & E 12 St,5788.15,40.76341379,-73.99667444,40.732647,-73.99011,member
220CA80E308CA556,electric_bike,2022-04-01T13:49:23Z,2022-04-01T13:49:58Z,W 35 St & 9 Ave,6569.09,W 35 St & 9 Ave,6569.09,40.75414519263519,-73.9960889518261,40.75414519263519,-73.9960889518261,member
580C70F32C0FF2E8,classic_bike,2022-04-28T11:45:03Z,2022-04-28T11:59:00Z,Greenwich Ave & 8 Ave,6072.06,St Marks Pl & 2 Ave,5669.1,40.7390169121,-74.0026376103,40.7284186,-73.98713956,casual
92283FC77FB43F33,classic_bike,2022-04-13T12:52:08Z,2022-04-13T13:02:03Z,10 St & 7 Ave,3762.08,Underhill Ave & Pacific St,4231.04,40.6662078,-73.98199886,40.6804836,-73.9646795,member
FDFFF20A1640267C,classic_bike,2022-04-04T18:06:21Z,2022-04-04T18:15:23Z,Lexington Ave & E 24 St,6089.07,W 18 St & 6 Ave,6064.08,40.74025878,-73.98409214,40.73971301,-73.99456405,member
