ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
518A104758118685,electric_bike,2022-03-02T11:48:00Z,2022-03-02T12:03:32Z,E 17 St & Broadway,5980.07,Murray St & West St,5329.06,40.73704984,-73.99009296,40.7149787,-74.013012,member
5EA49D00A4E20761,electric_bike,2022-03-25T10:45:07Z,2022-03-25T11:01:20Z,St Marks Pl & 2 Ave,5669.1,Jay St & Tech Pl,4710.06,40.7284186,-73.98713956,40.695065,-73.987167,member
2CE4232ACFD9F6AC,classic_bike,2022-03-23T06:41:11Z,2022-03-23T06:54:42Z,Pike St & Monroe St,5159.04,Allen St & Hester St,5342.1,40.71173107,-73.99193043,40.71605866,-73.99190759,casual
8958912D95F2637B,electric_bike,2022-03-06T15:40:24Z,2022-03-06T15:58:53Z,Hancock St & Bedford Ave,4255.05,DeKalb Ave & Vanderbilt Ave,4461.04,40.68216564,-73.95399026,40.68940747,-73.96885458,casual
1BDE61FA29338858,electric_bike,2022-03-22T09:20:53Z,2022-03-22T09:32:26Z,Pike St & E Broadway,5270.05,E 16 St & 5 Ave,6022.04,40.71406667,-73.99293911,40.73726186,-73.99238967,member
C2C41970AB646EB0,classic_bike,2022-03-26T14:26:47Z,2022-03-26T14:36:04Z,W 147 St & Adam Clayton Powell Blvd,7971.07,River Ave & McClellan St,8111.07,40.82281,-73.937413,40.83406,-73.92243,member
608B7801FECD9E3D,classic_bike,2022-03-30T18:01:28Z,2022-03-30T18:10:33Z,S 3 St & Bedford Ave,5235.05,N 15 St & Wythe Ave,5520.09,40.71260486,-73.96264403,40.724055,-73.955736,member
0C928E0BE029800D,classic_bike,2022-03-16T06:53:51Z,2022-03-16T06:57:23Z,E 75 St & 3 Ave,6991.12,1 Ave & E 68 St,6822.09,40.77112927,-73.95772297,40.76500525,-73.95818491,member
0781A5A0024CD9AB,electric_bike,2022-03-05T11:24:18Z,2022-03-05T11:32:08Z,W 25 St & 6 Ave,6215.04,11 Ave & W 27 St,6425.04,40.74395411,-73.99144871,40.751396,-74.005226,member
9A2FAEEAD43AC674,classic_bike,2022-03-08T14:10:00Z,2022-03-08T14:23:32Z,W 46 St & 11 Ave,6795.01,E 44 St & 2 Ave,6422.09,40.76341379,-73.99667444,40.75118387463277,-73.97138714790344,member
CC456436E1763DF6,classic_bike,2022-03-30T18:32:24Z,2022-03-30T18:38:11Z,1 Ave & E 39 St,6303.01,Lexington Ave & E 36 St,6313.1,40.74714,-73.97113,40.7475739589548,-73.9788007736206,member
31D9A4F8CDF6BD08,classic_bike,2022-03-01T19:38:23Z,2022-03-01T19:49:54Z,Broadway & W 56 St,6847.02,E 47 St & 1 Ave,6498.09,40.7652654,-73.98192338,40.75206862,-73.96784384,member
E4A163EE2045A249,electric_bike,2022-03-25T15:03:19Z,2022-03-25T16:05:31Z,Broadway\t& W 48 St,6708.04,Broadway & W 61 St,7014.12,40.76017739537783,-73.98486793041229,40.77003010255044,-73.9819684624672,casual
A817F9F32C15636A,classic_bike,2022-03-19T00:53:47Z,2022-03-19T01:12:27Z,Pearl St & Hanover Square,4993.02,Maiden Ln & Pearl St,5065.1,40.7047177,-74.00926027,40.70706456,-74.00731853,casual
80EF4C7A22C3DB70,classic_bike,2022-03-25T19:02:43Z,2022-03-25T19:14:59Z,E 72 St & Park Ave,6998.08,Central Park S & 6 Ave,6876.04,40.77118287540658,-73.96409422159195,40.76590936,-73.97634151,member
D8BCE3854D14C5BE,electric_bike,2022-03-02T15:42:14Z,2022-03-02T15:49:08Z,6 Ave & Walker St,5430.1,North Moore St & Greenwich St,5470.12,40.7197920901383,-74.0052238852195,40.72019521437465,-74.0103006362915,member
F05E1C5BAA80EDED,electric_bike,2022-03-23T14:14:02Z,2022-03-23T14:21:08Z,McKibbin St & Bogart St,5059.02,Suydam St & Broadway,4689.03,40.706237,-73.933871,40.69544,-73.93223,member
BC71EFAAC67CD2C7,electric_bike,2022-03-14T18:18:26Z,2022-03-14T18:28:33Z,7 Ave S & Bleecker St,5805.07,Howard St & Lafayette St,5422.04,40.73213896287381,-74.00363802909851,40.71910537,-73.99973337,member
B6A65EC525B0F673,classic_bike,2022-03-29T07:51:17Z,2022-03-29T08:06:50Z,Central Park West & W 85 St,7354.01,W 44 St & 5 Ave,6551.02,40.78476,-73.969862,40.75500254,-73.98014437,member
CAAFB78B25609044,electric_bike,2022-03-13T18:14:48Z,2022-03-13T18:45:11Z,Sullivan St & Washington Sq,5721.01,Prospect Pl & Underhill Ave,4116.08,40.73047747,-73.99906065,40.6769694,-73.96579,casual
37FA45F67101E773,electric_bike,2022-03-16T15:07:09Z,2022-03-16T15:14:09Z,Broadway & W 38 St,6560.15,W 34 St &\tHudson Blvd E,6535.04,40.7529728216068,-73.98734897375107,40.75516719072139,-74.00059908628464,member
C7D94CB9039A8576,electric_bike,2022-03-31T12:40:35Z,2022-03-31T12:49:53Z,8 Ave & W 31 St,6450.05,E 47 St & Park Ave,6584.12,40.7505853470215,-73.9946848154068,40.75510267,-73.97498696,member
C3147C7F99C359C2,classic_bike,2022-03-05T14:12:48Z,2022-03-05T14:42:37Z,Carlton Ave & Dean St,4199.12,Kent Ave & N 7 St,5489.03,40.6809741,-73.9710097,40.72036775298455,-73.96165072917938,member
0FFAB11DDC47EC51,classic_bike,2022-03-27T15:55:02Z,2022-03-27T15:56:56Z,Crescent St & Broadway,6827.11,21 St & 31 Dr,6865.03,40.7633589,-73.9286471,40.7659,-73.930819,member
A4689AFC2A318714,classic_bike,2022-03-11T19:05:52Z,2022-03-11T19:10:24Z,E 10 St & 2 Ave,5746.02,E 14 St & Avenue B,5736.09,40.72970805644994,-73.9865979552269,40.72938685,-73.97772429,member
99F8513D6926079B,electric_bike,2022-03-01T20:16:02Z,2022-03-01T20:27:55Z,E 39 St & 2 Ave,6345.08,W 29 St & 9 Ave,6416.06,40.748033194287665,-73.973827958107,40.7500727,-73.99839279,member
29067D43BE7CB8FB,electric_bike,2022-03-25T16:44:46Z,2022-03-25T16:52:18Z,Fulton St & Clermont Ave,4386.05,Fulton St & Clermont Ave,4386.05,40.68415748,-73.96922273,40.68415748,-73.96922273,member
F42D4B826F70D8C2,electric_bike,2022-03-28T20:03:11Z,2022-03-28T20:10:54Z,E 41 St & Madison Ave (SE corner),6432.1,1 Ave & E 18 St,5854.09,40.752049,-73.979635,40.733812191966315,-73.98054420948029,member
793BAA1F388ACD61,electric_bike,2022-03-25T08:52:37Z,2022-03-25T08:56:39Z,Amsterdam Ave & W 119 St,7727.08,W 120 St & Claremont Ave,7745.07,40.80863217506367,-73.95958609887202,40.8109494,-73.9634,member
1FA0E4941A98A122,classic_bike,2022-03-22T08:49:25Z,2022-03-22T08:55:08Z,Little West St & 1 Pl,5001.08,South St & Gouverneur Ln,4953.04,40.70569254,-74.01677685,40.70355377,-74.00670227,member
339D0B35D67781E8,classic_bike,2022-03-14T06:44:47Z,2022-03-14T06:50:49Z,E 11 St & 3 Ave,5788.16,E 2 St & Avenue A,5553.1,40.73127,-73.98849,40.72307749068673,-73.98583620786667,member
A149F0CE7B467FD5,electric_bike,2022-03-17T16:08:17Z,2022-03-17T16:27:40Z,St. Nicholas Ave & W 126 St,7756.1,E 85 St & 3 Ave,7212.05,40.8114323,-73.9518776,40.77801203,-73.95407149,casual
B39D8B18553DBAC8,classic_bike,2022-03-04T11:56:21Z,2022-03-04T12:33:02Z,E 103 St & Lexington Ave,7463.09,E 39 St & 2 Ave,6345.08,40.7903051,-73.94755757,40.748033194287665,-73.973827958107,casual
AFFCA39E0C1481C3,electric_bike,2022-03-02T09:56:22Z,2022-03-02T10:10:44Z,Willoughby Ave & Walworth St,4634.02,Front St & Gold St,4927.04,40.69331716,-73.95381995,40.70224,-73.982578,member
7E58E19430BF9CDD,electric_bike,2022-03-21T15:26:25Z,2022-03-21T16:00:20Z,W 54 St & 11 Ave,6955.05,5 Ave & E 93 St,7372.1,40.768333,-73.992573,40.7857851,-73.957481,member
47216D0C390BD1DB,electric_bike,2022-03-24T19:01:07Z,2022-03-24T19:10:25Z,E 27 St & Park Ave S,6131.13,E 11 St & Avenue B,5659.11,40.74275179648995,-73.9847157150507,40.72746420692392,-73.97950418293476,member
51F775F86AE59BF2,classic_bike,2022-03-25T06:31:45Z,2022-03-25T06:37:18Z,W 31 St & 7 Ave,6331.01,2 Ave & E 29 St,6122.09,40.749156,-73.9916,40.741723510974715,-73.97809267044067,member
A68DCBE039FB3B3D,classic_bike,2022-03-01T18:58:17Z,2022-03-01T19:03:24Z,1 Ave & E 94 St,7286.05,2 Ave & E 104 St,7436.11,40.7817212,-73.94594,40.7892105,-73.94370784,member
9DE418EAD2288741,electric_bike,2022-03-31T15:49:11Z,2022-03-31T16:02:43Z,Amsterdam Ave & W 162 St,8172.07,Buchanan Pl & Grand Ave,8535.01,40.83618,-73.939789,40.85834,-73.90626,member
C0B93147FFD72911,docked_bike,2022-03-21T14:22:28Z,2022-03-21T14:42:12Z,Central Park S & 6 Ave,6876.04,5 Ave & E 87 St,7323.09,40.765909,-73.976342,40.782323,-73.959875,casual
968B5B0AB9D8579B,classic_bike,2022-03-25T21:00:10Z,2022-03-25T21:18:40Z,21 St & Hoyt Ave S,7126.01,Crescent St & 35 Ave,6688.01,40.774645,-73.923706,40.7596276,-73.9321455,member
FB144F25B1B97487,electric_bike,2022-03-20T04:12:26Z,2022-03-20T13:51:15Z,Division St & Bowery,5270.08,E 17 St & Broadway,5980.07,40.714193,-73.996732,40.73704984,-73.99009296,casual
DC46E6ADAA8A6490,electric_bike,2022-03-09T20:12:56Z,2022-03-09T20:19:39Z,E 3 St & 1 Ave,5553.03,E 14 St & Avenue B,5736.09,40.72467721,-73.98783413,40.72938685,-73.97772429,member
463FA46AE8B6CF17,classic_bike,2022-03-15T20:29:31Z,2022-03-15T20:48:59Z,E 68 St & 3 Ave,6896.16,2 Ave & E 29 St,6122.09,40.76712840349542,-73.96224617958069,40.741723510974715,-73.97809267044067,member
44EB2F7389432DC4,classic_bike,2022-03-14T06:50:25Z,2022-03-14T07:06:18Z,Douglass St & 4 Ave,4175.14,Commerce St & Van Brunt St,4243.01,40.6792788,-73.98154004,40.6812117,-74.00860912,member
B2BC7964420B20B4,classic_bike,2022-03-26T15:35:46Z,2022-03-26T16:06:46Z,Adam Clayton Powell Blvd & W 126 St,7738.04,E 106 St & Madison Ave,7528.31,40.809495347779475,-73.94776493310928,40.7934337,-73.94945003,casual
6EAE19A4F7BAA544,electric_bike,2022-03-05T17:46:40Z,2022-03-05T17:53:45Z,8 Ave & W 33 St,6450.12,Lexington Ave & E 29 St,6164.09,40.751551,-73.993934,40.74311555376486,-73.98215353488922,casual
0194AD1B089B6891,classic_bike,2022-03-21T12:00:54Z,2022-03-21T12:04:49Z,Fulton St & Adams St,4637.06,Henry St & Atlantic Ave,4531.05,40.692418292578466,-73.98949474096298,40.69089272,-73.99612349,member
31471A786492EE68,classic_bike,2022-03-11T10:18:41Z,2022-03-11T10:34:31Z,W 16 St & The High Line,6233.05,E 4 St & 2 Ave,5593.04,40.74334935,-74.00681753,40.7262807,-73.98978041,member
D2A2943ED28DA1F8,classic_bike,2022-03-30T19:40:09Z,2022-03-30T19:50:22Z,Grand Army Plaza & Central Park S,6839.1,Lexington Ave & E 36 St,6313.1,40.7643971,-73.97371465,40.7475739589548,-73.9788007736206,member
7E6D875AEAFCACAA,electric_bike,2022-03-18T13:49:11Z,2022-03-18T13:57:16Z,Franklin St & Dupont St,5944.01,Driggs Ave & N 9 St,5411.08,40.73564,-73.95866,40.71816969454208,-73.95520135760307,member
9993A8D605C3632A,electric_bike,2022-03-21T07:24:40Z,2022-03-21T07:30:39Z,E 118 St & 1 Ave,7596.1,Park Ave & E 124 St,7682.01,40.79747,-73.93504,40.8045555,-73.9396861,casual
832DB9DB47A6022B,electric_bike,2022-03-22T07:46:00Z,2022-03-22T07:54:25Z,Grand St & Elizabeth St,5382.06,Water St &  Fletcher St,5024.1,40.718822,-73.99596,40.706410755236135,-74.00559738278389,member
9A6F95B9564498A9,classic_bike,2022-03-07T07:12:16Z,2022-03-07T07:26:38Z,E 88 St & 1 Ave,7235.13,1 Ave & E 68 St,6822.09,40.778301,-73.9488134,40.76500525,-73.95818491,member
8924886A9ABB251E,electric_bike,2022-03-28T17:48:59Z,2022-03-28T17:56:02Z,Henry St & Grand St,5294.04,St James Pl & Pearl St,5167.06,40.714211,-73.981095,40.71117416,-74.00016545,member
84F016F78BDBEB95,classic_bike,2022-03-26T13:01:46Z,2022-03-26T13:04:44Z,Clinton St & Union St,4266.03,Congress St & Clinton St,4455.1,40.6831164,-73.99785267,40.68825516598005,-73.99545192718506,casual
B5D0BB62BE09B778,electric_bike,2022-03-05T04:18:23Z,2022-03-05T04:36:16Z,Norfolk St & Broome St,5374.01,Kosciuszko St & Tompkins Ave,4553.04,40.7172274,-73.98802084,40.69128258,-73.9452416,member
DAEF4AC5C2A448F0,electric_bike,2022-03-18T02:47:55Z,2022-03-18T02:50:48Z,Willoughby Ave & Onderdonk Ave,5115.05,Wyckoff Av & Jefferson St,5051.01,40.7098,-73.91727,40.707165,-73.923711,member
EFAEE21795C8C013,classic_bike,2022-03-23T09:56:08Z,2022-03-23T10:08:33Z,Avenue C & E 18 St,5769.04,5 Ave & E 29 St,6248.06,40.730563,-73.973984,40.7451677,-73.98683077,member
3F7FB0BABD65A9DF,classic_bike,2022-03-26T23:15:49Z,2022-03-26T23:31:06Z,E 20 St & 2 Ave,5971.08,Barrow St & Hudson St,5805.05,40.73587678,-73.98205027,40.73172428,-74.00674436,member
E63E7EEA6E254B03,electric_bike,2022-03-02T18:30:29Z,2022-03-02T18:31:12Z,Sullivan St & Washington Sq,5721.01,Sullivan St & Washington Sq,5721.01,40.73047747,-73.99906065,40.73047747,-73.99906065,member
F8FFAAE78BB862BE,classic_bike,2022-03-22T01:53:15Z,2022-03-22T02:03:09Z,Queens Plaza North & Crescent St,6429.01,Crescent St & 30 Ave,6958.06,40.75110165,-73.94073717,40.768692,-73.9249574,member
FB4BF84F4E8AF7B6,classic_bike,2022-03-28T16:17:09Z,2022-03-28T16:25:26Z,Lenox Ave & W 117 St,7655.22,E 106 St & Lexington Ave,7504.18,40.8025566,-73.9490782,40.791976,-73.945993,member
67CFD1E39B45989E,electric_bike,2022-03-25T14:54:52Z,2022-03-25T14:58:26Z,E 53 St & Madison Ave,6659.03,E 41 St & Madison Ave (SW corner),6474.12,40.7597108,-73.97402311,40.752165280621966,-73.97992193698882,casual
1308B44EDD144F23,electric_bike,2022-03-25T14:46:19Z,2022-03-25T15:09:33Z,E 56 St & Madison Ave,6732.01,Washington St & Laight St,5509.02,40.761573,-73.972628,40.72231,-74.0106,member
CD97A778F581C9E2,classic_bike,2022-03-27T13:14:58Z,2022-03-27T13:21:16Z,Carroll St & 5 Ave,4060.09,17 St & 5 Ave,3699.07,40.6751622,-73.9814832,40.663493,-73.991007,member
223D93517FD65AE3,electric_bike,2022-03-12T14:17:12Z,2022-03-12T14:20:18Z,E 1 St & 1 Ave,5593.01,Bleecker St & Crosby St,5679.08,40.72335597960796,-73.98864984512329,40.72615604980408,-73.99510189890862,member
2D672209923C5E5F,electric_bike,2022-03-11T10:56:11Z,2022-03-11T11:01:38Z,Broadway & E 21 St,6098.1,St Marks Pl & 1 Ave,5626.13,40.739888408589955,-73.98958593606949,40.72779126,-73.98564945,member
4830CE073410B6CE,electric_bike,2022-03-17T19:05:26Z,2022-03-17T19:23:33Z,E 7 St & Avenue A,5626.07,Broadway & W 51 St,6779.04,40.72621788,-73.98379855,40.76228826,-73.98336183,member
6F86701E64B4ABE3,electric_bike,2022-03-24T09:07:33Z,2022-03-24T09:13:09Z,Lexington Ave & E 24 St,6089.07,6 Ave & W 34 St,6364.1,40.74025878,-73.98409214,40.74964,-73.98805,member
0C0EDBF31D29FEA7,electric_bike,2022-03-21T11:14:04Z,2022-03-21T11:21:48Z,1 Ave & E 94 St,7286.05,E 85 St & 3 Ave,7212.05,40.7817212,-73.94594,40.77801203,-73.95407149,member
CFE36E5E264D31DD,classic_bike,2022-03-25T18:53:32Z,2022-03-25T19:00:19Z,E 6 St & Avenue D,5506.14,Henry St & Grand St,5294.04,40.72228087,-73.97668709,40.714211,-73.981095,member
AB837C485E3D8981,classic_bike,2022-03-16T12:23:50Z,2022-03-16T12:27:43Z,E 81 St & York Ave,7084.12,E 88 St & 1 Ave,7235.13,40.7728384,-73.94989233,40.778301,-73.9488134,member
7F41F23D9EFC70C9,classic_bike,2022-03-15T10:52:44Z,2022-03-15T10:54:47Z,Stanton St & Mangin St,5326.06,E Houston St & Columbia St,5436.11,40.71782143,-73.97628939,40.71978635452822,-73.97871628403664,member
F93C2B9AC3B6CCEF,classic_bike,2022-03-27T08:44:44Z,2022-03-27T08:53:58Z,Graham Ave & Conselyea St,5291.05,S 5 Pl & S 5 St,5125.03,40.715143,-73.944507,40.710451,-73.960876,member
BDEE9D3B0A7522C0,classic_bike,2022-03-10T06:36:57Z,2022-03-10T06:39:22Z,Clinton St & Union St,4266.03,Carroll St & Smith St,4225.14,40.6831164,-73.99785267,40.680611,-73.99475825,member
3B39ACDCEC972C4A,classic_bike,2022-03-28T08:46:40Z,2022-03-28T08:49:50Z,Clinton St & Cherry St,5190.09,Clinton St & Grand St,5303.06,40.711471394469264,-73.98672603070736,40.71559509,-73.9870295,member
E11E116B7025B64A,classic_bike,2022-03-23T11:06:53Z,2022-03-23T11:13:03Z,Kent Ave & S 11 St,5062.01,Broadway & Roebling St,5125.07,40.707644944175705,-73.96841526031494,40.70924826276157,-73.96063148975372,member
B1D18F057EA24C36,electric_bike,2022-03-23T16:49:41Z,2022-03-23T16:55:10Z,W 45 St & 8 Ave,6676.02,8 Ave & W 33 St,6450.12,40.75929124,-73.98859651,40.751551,-73.993934,member
90E58943BE969D3F,electric_bike,2022-03-15T08:36:00Z,2022-03-15T08:51:09Z,E 72 St & York Ave,6889.12,E 27 St & 1 Ave,6004.06,40.76663814,-73.95348296,40.739445,-73.976806,member
7455E773EB13C667,electric_bike,2022-03-17T18:29:32Z,2022-03-18T07:55:37Z,W 49 St & 8 Ave,6747.06,West End Ave & W 107 St,7650.05,40.76227205,-73.98788205,40.8021174,-73.9681805305,casual
C4F776C7DBF69BF8,electric_bike,2022-03-08T09:30:17Z,2022-03-08T09:55:38Z,White St & Moore St,4987.06,William St & Pine St,5065.12,40.704508,-73.9351,40.70717936,-74.00887308,member
A593BA7821675AE4,classic_bike,2022-03-07T09:26:37Z,2022-03-07T09:37:47Z,1 Ave & E 62 St,6753.08,W 63 St & Broadway,7052.01,40.7612274,-73.96094022,40.77163851,-73.98261428,member
CFF2DF975F9DE7F7,classic_bike,2022-03-25T15:56:52Z,2022-03-25T16:09:33Z,Rivington St & Chrystie St,5453.01,E 33 St & 1 Ave,6197.08,40.72110063,-73.9919254,40.74322681432173,-73.97449783980846,member
806B66211E4600CF,classic_bike,2022-03-02T08:30:06Z,2022-03-02T08:51:20Z,Bergen St & Smith St,4446.01,Lafayette St & E 8 St,5788.13,40.6867443,-73.99063168,40.73020660529954,-73.99102628231049,member
C62F964AB3CAFCCF,classic_bike,2022-03-14T17:57:35Z,2022-03-14T18:11:28Z,Central Park West & W 72 St,7141.07,Columbus Ave & W 95 St,7520.07,40.77579376683666,-73.9762057363987,40.7919557,-73.968087,member
B5A453E69AF878D7,electric_bike,2022-03-04T17:09:35Z,2022-03-04T17:18:50Z,Mercer St & Spring St,5532.01,Allen St & Stanton St,5484.09,40.72362738,-73.99949601,40.722055,-73.989111,casual
9A7FE96F7677C8D6,electric_bike,2022-03-09T20:08:02Z,2022-03-09T20:35:53Z,Riverside Dr & Broadway,8616.06,Grand Concourse & E 144 St,7845.06,40.865364,-73.92791,40.816576,-73.927987,casual
2397EB15329152AC,classic_bike,2022-03-19T11:12:18Z,2022-03-19T11:29:43Z,W 84 St & Broadway,7409.08,E 58 St & Madison Ave,6839.04,40.7867947,-73.977112,40.76302594280519,-73.97209525108337,member
A58DFDD761582AF4,classic_bike,2022-03-17T07:27:53Z,2022-03-17T07:35:57Z,E 85 St & 3 Ave,7212.05,E 106 St & 1 Ave,7456.03,40.77801203,-73.95407149,40.7892529,-73.93956237,member
DE66E9DABC9D0BDC,electric_bike,2022-03-18T18:49:18Z,2022-03-18T19:18:31Z,FDR Drive & E 35 St,6230.04,W 47 St & 6 Ave,6667.04,40.744219,-73.97121214,40.758397,-73.98255,casual
6DFEE4E05DB6041D,electric_bike,2022-03-08T00:25:57Z,2022-03-08T00:33:15Z,E 74 St & 1 Ave,6953.08,E 106 St & 1 Ave,7456.03,40.7689738,-73.95482273,40.7892529,-73.93956237,casual
AB9055A19C66086E,classic_bike,2022-03-20T12:28:26Z,2022-03-20T12:28:57Z,River Ave & E 151 St,7967.04,River Ave & E 151 St,7967.04,40.822217,-73.928939,40.822217,-73.928939,member
84D5EC55211CA058,classic_bike,2022-03-03T16:48:47Z,2022-03-03T17:11:49Z,E 17 St & Broadway,5980.07,Suffolk St & Stanton St,5445.02,40.73704984,-73.99009296,40.72066442,-73.98517977,member
CDE0A421FC0AFF3E,electric_bike,2022-03-18T08:42:08Z,2022-03-18T09:10:37Z,W 59 St & 10 Ave,7023.04,W 59 St & 10 Ave,7023.04,40.770513,-73.988038,40.770513,-73.988038,member
A9B3751FEF918389,classic_bike,2022-03-01T18:01:32Z,2022-03-01T18:12:45Z,Nostrand Ave & Myrtle Ave,4707.04,Washington Ave & Greene Ave,4419.03,40.69527008,-73.95238108,40.68650065,-73.96563307,member
DFA66D8AF521DD54,classic_bike,2022-03-18T16:55:38Z,2022-03-18T17:00:58Z,Broadway & E 14 St,5905.12,W 20 St & 8 Ave,6224.05,40.73454567,-73.99074142,40.74345335,-74.00004031,casual
